0.09359366,0.21902788,0.16819733,0.20670223,0.08543086,0.05213499,0.025747716,0.025307536,0.00044757128,0.00035768747
0.1750269,0.13147855,0.14599597,0.13468069,0.17350078,0.03730148,0.074548125,0.01128912,0.0007690191,0.0005339384
0.28578645,0.09004712,0.30996948,0.11157286,0.09050965,0.05761981,0.07519388,0.01365006,0.00061523914,7.8201294e-05
0.24765742,0.16814196,0.34483588,0.2168113,0.23778915,0.14083761,0.021088898,0.027382672,0.0006735921,0.00066405535
0.22800446,0.2742991,0.28037035,0.20309818,0.13614792,0.0719502,0.09589136,0.0065434575,0.00028419495,0.00026148558
0.1486134,0.36748576,0.2588904,0.30002666,0.113413155,0.05722612,0.025850773,0.008213878,7.414818e-05,3.927946e-05
0.31675524,0.19194567,0.14094442,0.10350484,0.0996719,0.054270566,0.07284385,0.0148252845,0.00024867058,0.00011062622
0.23516637,0.20170665,0.13804984,0.22916627,0.12156749,0.054126978,0.03978312,0.016774297,0.0002911687,2.8669834e-05
0.20478499,0.2777952,0.19993216,0.24999875,0.10287416,0.056084514,0.020661056,0.022712588,0.00034153461,0.00047296286
0.14606667,0.12354642,0.1395455,0.09960908,0.06751335,0.051431954,0.011882305,0.02289337,0.0001809001,0.00033563375
