0.011163726,0.03730242,0.03929153,0.030791149,0.025637314,0.018860355,0.010613352,0.0073367357,0.010070622,0.008111179
0.016530931,0.011613786,0.03822945,0.020271033,0.016556993,0.023992866,0.015028238,0.006990403,0.007818162,0.015360355
0.011511654,0.021057636,0.03767693,0.021200925,0.017276943,0.02937913,0.013661295,0.0071344376,0.008620143,0.010754824
0.015836552,0.0075088143,0.032576263,0.010467172,0.02556023,0.030654073,0.014594734,0.009711027,0.016274929,0.00846988
0.019404009,0.024245799,0.034389406,0.016252816,0.011014849,0.017132446,0.022826016,0.0035797656,0.0087534785,0.009889543
0.019368857,0.023761421,0.015741557,0.025434658,0.011665642,0.019917607,0.020172864,0.0042028725,0.009366691,0.008606255
0.025025308,0.020096034,0.014176279,0.022610024,0.02501367,0.023589775,0.014441431,0.008817971,0.0116301775,0.011900902
0.022405937,0.032879338,0.013765842,0.03063494,0.03522794,0.0153013915,0.018360049,0.008971214,0.00874424,0.010016024
0.04168737,0.022180691,0.032914177,0.016588971,0.03721945,0.012319788,0.01817739,0.009203911,0.009048641,0.020442843
0.015038103,0.027248845,0.028431967,0.020340249,0.016244411,0.035020024,0.011298329,0.012851328,0.011691928,0.01124841
