0.27136624,0.31742007,0.28645724,0.24828228,0.21866156,0.14938755,0.15327676,0.10370203,0.015394844,0.0067924727
0.29402083,0.2803496,0.3086479,0.27879444,0.2405649,0.17888442,0.1015107,0.09998077,0.006746206,0.0037001062
0.29515147,0.3298713,0.32821083,0.33335,0.19981652,0.22795945,0.09396907,0.07132329,0.020312829,0.008623177
0.33034074,0.35529894,0.27751777,0.31367308,0.17918433,0.16109945,0.09188446,0.09785501,0.010537328,0.009313337
0.3268663,0.3659298,0.33820802,0.27416265,0.18418775,0.18267399,0.13828851,0.07255258,0.007525269,0.0068240263
0.35198224,0.33563337,0.30363825,0.2625168,0.27159932,0.34541368,0.1189229,0.08414544,0.019943273,0.0043590125
0.3383687,0.3371004,0.2886305,0.2526648,0.3043829,0.13999555,0.09620322,0.049867116,0.010350738,0.005034822
0.3100898,0.30520785,0.2987308,0.3025862,0.28238177,0.13701518,0.095171966,0.050120454,0.01831991,0.00430403
0.3317009,0.2838355,0.25126046,0.28586566,0.19333786,0.19611433,0.20300166,0.07006907,0.016878651,0.0034607355
0.3441133,0.2633736,0.26067632,0.27539566,0.22103305,0.16734156,0.103491224,0.035349086,0.00610859,0.0055956547
