10.5184,11.3636875,10.424418,10.57378,10.001795,8.921469,7.018502,2.9208705,1.1125448,1.0657437
11.607041,11.025786,11.076207,10.567227,10.580967,9.665812,7.554862,3.0080526,1.2347699,0.9730973
11.776922,11.792517,10.844284,12.123687,11.489083,9.482406,7.997487,3.2230623,1.2449607,0.93602663
10.471754,10.790753,11.566113,10.005461,9.855064,9.754717,7.7815704,2.7642941,1.139576,0.9662116
10.386246,11.5933695,10.9900875,10.652913,10.783077,9.532632,7.4468493,3.1883378,1.0585697,1.006549
10.433772,10.962147,11.198811,10.539222,10.076131,10.443547,7.2023363,2.9376602,1.1733489,1.0647926
11.652361,11.3625145,9.878929,10.786861,10.30858,8.813882,8.225494,2.6363516,1.1458385,0.92909306
11.171881,11.213694,11.806444,10.156728,10.439557,9.329934,6.9742537,3.1117513,1.1899936,0.9740217
11.832367,10.637028,11.260999,12.717398,11.042325,9.312886,7.938122,3.2643332,1.2025684,1.2244374
10.609068,11.805207,11.291608,11.707987,9.999004,9.297761,7.4399085,2.8903604,1.0171942,1.0806351
