0.8688348,0.85509264,0.8336102,0.79879224,0.81618303,0.7150515,0.5437505,0.20780584,0.09705109,0.12731092
0.8370789,0.8535697,0.8599149,0.83159924,0.8200107,0.77766436,0.56849307,0.2325853,0.11784767,0.13062187
0.832738,0.8212247,0.79274553,0.83457226,0.80539936,0.7382201,0.5433681,0.22906499,0.10712663,0.12415415
0.7851635,0.8311017,0.80767,0.7943821,0.76026136,0.71999353,0.50936365,0.20197174,0.10228612,0.12808724
0.81150806,0.81540674,0.81940675,0.8297919,0.7902651,0.73501045,0.5342657,0.21607864,0.09688707,0.124035686
0.8123248,0.82350594,0.8164171,0.8130421,0.80705327,0.7190064,0.538675,0.21075709,0.107466765,0.12637725
0.89295423,0.8854976,0.8071346,0.87056315,0.7973233,0.7399019,0.60275036,0.2022869,0.10377998,0.11471002
0.86909586,0.8822813,0.88212955,0.82049656,0.810359,0.7275146,0.52987546,0.21318655,0.120169714,0.11777115
0.83937657,0.861886,0.8990135,0.8645279,0.8581058,0.77506304,0.5776751,0.2267742,0.11294016,0.12776533
0.8669417,0.90883017,0.8945314,0.8396857,0.8255387,0.74201924,0.5424362,0.21104574,0.09975495,0.12758441
