0.45947918,0.4468729,0.5237648,0.4986097,0.47353643,0.35699585,0.1801373,0.046868652,0.012988742,0.01227632
0.6181307,0.50121534,0.55546725,0.5504698,0.4669367,0.3678091,0.16418023,0.043643486,0.017752027,0.0150298495
0.5409033,0.5225809,0.52956444,0.49523884,0.4669316,0.36289835,0.16470785,0.042891983,0.021624213,0.02894999
0.54067504,0.53016764,0.56088597,0.49035946,0.45139247,0.3120105,0.19430761,0.046882104,0.019171985,0.025298066
0.5376357,0.560737,0.5057619,0.49602947,0.4228527,0.32295513,0.18070208,0.04073063,0.030069541,0.023262205
0.6171038,0.5685132,0.5665208,0.4871164,0.43444148,0.33475402,0.16607563,0.03908594,0.03935524,0.009005539
0.5042896,0.50942,0.51855874,0.5466572,0.47134703,0.32370013,0.16797216,0.04875507,0.013775858,0.010134022
0.5108002,0.5744369,0.49771923,0.5293066,0.4714691,0.36235896,0.17882375,0.039344933,0.018844066,0.01967678
0.5543966,0.555841,0.51076996,0.5067985,0.4404063,0.32636482,0.1687768,0.03876238,0.015045128,0.022582436
0.5304464,0.5368292,0.4708793,0.51448673,0.44279298,0.34485513,0.17973988,0.043154765,0.026415557,0.012281482
