12.871769,12.520561,11.277143,13.38526,7.1319323,3.3040116,1.1301465,0.2761243,0.14221346,0.11796063
12.041618,12.758178,11.658,12.792149,7.632145,3.8063786,1.3946407,0.34648627,0.1302939,0.08946508
13.538594,12.460823,12.476585,9.072093,7.850853,3.6028929,1.2882037,0.30117607,0.18037486,0.13529414
14.052209,13.225496,11.721527,10.7636,7.899093,3.6052074,1.4744499,0.47398853,0.20542783,0.1067785
11.666382,12.98751,12.413619,10.247306,8.056095,3.4997022,1.2040195,0.3287186,0.15343821,0.084858775
11.466592,12.027339,11.104119,11.743189,6.536764,3.5940013,1.2044806,0.47647768,0.24338341,0.13057166
11.397893,12.027648,10.232434,11.586858,9.196768,3.9976277,1.4933791,0.62111354,0.17903471,0.122125864
15.408935,13.267618,12.442497,12.915029,9.007688,3.8376527,1.9582818,0.2507285,0.08709741,0.08599621
12.093912,12.168338,12.531662,10.724976,7.526021,3.2131844,1.1523275,0.6070006,0.2328971,0.077322006
11.790709,11.173258,11.172834,10.592638,7.9888563,3.473415,2.2738109,0.32861692,0.1454845,0.09133983
