1.2688437,1.0316789,1.110522,0.9553899,0.97040486,0.5621542,0.28521067,0.2087096,0.24031109,0.26015884
0.80283093,0.8982836,0.75346875,0.7017064,0.56254107,0.40863657,0.16749287,0.20881236,0.3028463,0.22875792
0.9918804,1.0479561,0.8907566,0.793065,0.6911694,0.48600137,0.24785888,0.20014364,0.2130351,0.24409348
0.7888596,0.8024245,0.8938349,0.66977185,0.805413,0.6673276,0.29634333,0.19527632,0.27165896,0.24454474
1.0050975,1.1316261,0.9998781,0.84103656,0.83069015,0.5028257,0.28838527,0.25326627,0.22928685,0.21922928
0.84915817,1.0518146,0.7547006,0.8757537,0.547269,0.37950528,0.35602772,0.18530977,0.2936226,0.25453603
0.9331289,0.7717734,1.2820168,0.97431636,0.7400863,0.47911513,0.13396585,0.22046328,0.2802871,0.25369453
0.7072557,0.7474489,0.8966074,0.80796957,0.68269825,0.35198313,0.1458391,0.16330338,0.25866687,0.25860703
0.9958114,0.92005503,0.90086544,0.74495304,1.0520909,0.54076624,0.18513495,0.1949628,0.19967234,0.29642445
1.1252437,0.95100415,0.9271997,0.94614154,0.9044105,0.4623822,0.2895682,0.18423021,0.22433186,0.27758354
