14.01192,15.20135,15.059214,15.189741,15.647737,15.113725,12.466857,8.430716,2.2148333,0.9370167
14.341679,16.048655,14.102282,15.491199,12.292863,14.056534,13.373028,7.0978575,2.781474,0.61937076
15.244058,15.46605,15.159543,16.09751,14.076831,15.349281,13.997477,8.686425,3.065032,0.57644826
15.619892,16.06748,14.9702635,14.986754,16.059223,15.761242,14.06632,8.276445,2.6955767,1.091188
15.533802,15.284658,14.405345,15.7525015,15.682708,14.199575,14.581301,8.050986,2.2325602,0.57671785
16.116236,14.967234,15.964189,15.790429,16.105358,14.144039,14.27899,9.158145,2.660965,0.7836493
15.31403,16.08068,15.122498,15.770943,14.531901,15.332062,13.09307,9.353755,3.0585551,0.65898585
15.672266,15.817607,16.030846,14.502403,15.857881,14.021419,13.373644,8.503261,3.0937605,0.6488357
16.009518,15.625738,15.255028,15.99669,14.195442,16.008469,11.384852,8.834067,2.3980918,0.5246299
15.732485,15.237977,15.9828615,15.406135,15.62562,16.001886,13.570989,8.218148,2.7381475,0.66815597
